종목코드,종목명,업종명,테마명,기준일,raw테마명
014970,삼륭물산,종이·목재,국제이슈,20250510,日 수출 규제(국산화 등)
014970,삼륭물산,종이·목재,국제이슈,20250510,DMZ 평화공원
018310,삼목에스폼,금속,기타 산업,20250510,리모델링/인테리어
053700,삼보모터스,운송장비·부품,전기차/자율주행,20250510,수소차(연료전지/부품/충전소 등)
053700,삼보모터스,운송장비·부품,자동차/부품,20250510,자동차부품
053700,삼보모터스,운송장비·부품,전기차/자율주행,20250510,자율주행차
053700,삼보모터스,운송장비·부품,전기차/자율주행,20250510,전기차
009620,삼보산업,금속,,20250510,
023600,삼보판지,종이·목재,소비재/유통,20250510,골판지 제조
439250,삼성스팩7호,금융,기타 산업,20250510,기업인수목적회사(SPAC)
448740,삼성스팩8호,금융,기타 산업,20250510,기업인수목적회사(SPAC)
468510,삼성스팩9호,금융,기타 산업,20250510,기업인수목적회사(SPAC)
009300,삼아제약,제약,바이오/제약,20250510,제약업체
482630,삼양엔씨켐,화학,기타 산업,20250510,2025 상반기 신규상장
482630,삼양엔씨켐,화학,반도체,20250510,반도체 재료/부품
036670,삼양케이씨아이,화학,,20250510,
361670,삼영에스앤씨,전기·전자,전기차/자율주행,20250510,수소차(연료전지/부품/충전소 등)
361670,삼영에스앤씨,전기·전자,전기차/자율주행,20250510,전기차
054540,삼영엠텍,금속,조선/해운,20250510,조선기자재
054540,삼영엠텍,금속,환경/기후,20250510,재난/안전(지진/화재 등)
054540,삼영엠텍,금속,원자력/에너지,20250510,원자력발전
054540,삼영엠텍,금속,탄소/친환경,20250510,풍력에너지
065570,삼영이엔씨,전기·전자,,20250510,
032280,삼일,운송·창고,기타 산업,20250510,종합 물류
002290,삼일기업공사,건설,건설/인프라,20250510,건설 중소형
037460,삼지전자,전기·전자,IT/통신,20250510,5G(5세대 이동통신)
037460,삼지전자,전기·전자,IT/통신,20250510,통신장비
032750,삼진,전기·전자,디지털산업,20250510,사물인터넷
054090,삼진엘앤디,기타제조,디스플레이,20250510,LED
054090,삼진엘앤디,기타제조,전기차/자율주행,20250510,리비안(RIVIAN)
054090,삼진엘앤디,기타제조,탄소/친환경,20250510,전력저장장치(ESS)
054090,삼진엘앤디,기타제조,2차전지,20250510,2차전지(소재/부품)
054090,삼진엘앤디,기타제조,2차전지,20250510,2차전지
000250,삼천당제약,제약,바이오/제약,20250510,제약업체
000250,삼천당제약,제약,바이오/제약,20250510,바이오시밀러(복제 바이오의약품)
000250,삼천당제약,제약,바이오/제약,20250510,비만치료제
024950,삼천리자전거,유통,기타 산업,20250510,자전거
024950,삼천리자전거,유통,자동차/부품,20250510,전기자전거
038500,삼표시멘트,비금속,건설/인프라,20250510,시멘트/레미콘
437730,삼현,운송장비·부품,우주/항공,20250510,방위산업/전쟁 및 테러
437730,삼현,운송장비·부품,자동차/부품,20250510,자동차부품
437730,삼현,운송장비·부품,AI/로봇,20250510,로봇(산업용/협동로봇 등)
017480,삼현철강,금속,건설/인프라,20250510,철강 중소형
017480,삼현철강,금속,국제이슈,20250510,남-북-러 가스관사업
017480,삼현철강,금속,건설/인프라,20250510,GTX(수도권 광역급행철도)
017480,삼현철강,금속,건설/인프라,20250510,철도
046390,삼화네트웍스,오락·문화,게임/엔터,20250510,엔터테인먼트
046390,삼화네트웍스,오락·문화,게임/엔터,20250510,영상콘텐츠
027580,상보,화학,소재/금속,20250510,그래핀
027580,상보,화학,디스플레이,20250510,폴더블폰
027580,상보,화학,탄소/친환경,20250510,탄소나노튜브(CNT)
038540,상상인,IT 서비스,,20250510,
452670,상상인제4호스팩,금융,기타 산업,20250510,기업인수목적회사(SPAC)
091580,상신이디피,전기·전자,자동차/부품,20250510,휴대폰부품
091580,상신이디피,전기·전자,전기차/자율주행,20250510,리비안(RIVIAN)
091580,상신이디피,전기·전자,전기차/자율주행,20250510,전기차
091580,상신이디피,전기·전자,2차전지,20250510,2차전지(소재/부품)
091580,상신이디피,전기·전자,2차전지,20250510,2차전지
263810,상신전자,전기·전자,기타 산업,20250510,페라이트
263810,상신전자,전기·전자,IT/통신,20250510,전자파
089980,상아프론테크,화학,전기차/자율주행,20250510,수소차(연료전지/부품/충전소 등)
089980,상아프론테크,화학,우주/항공,20250510,우주항공산업(누리호/인공위성 등)
089980,상아프론테크,화학,환경/기후,20250510,황사/미세먼지
089980,상아프론테크,화학,반도체,20250510,PCB(FPCB 등)
089980,상아프론테크,화학,디스플레이,20250510,OLED(유기 발광 다이오드)
089980,상아프론테크,화학,전기차/자율주행,20250510,전기차
089980,상아프론테크,화학,탄소/친환경,20250510,전력저장장치(ESS)
089980,상아프론테크,화학,2차전지,20250510,2차전지(소재/부품)
089980,상아프론테크,화학,2차전지,20250510,2차전지
042940,상지건설,건설,건설/인프라,20250510,건설 중소형
042600,새로닉스,전기·전자,,20250510,
107600,새빗켐,화학,2차전지,20250510,폐배터리
107600,새빗켐,화학,2차전지,20250510,2차전지
107600,새빗켐,화학,기타 산업,20250510,리튬
411080,샌즈랩,IT 서비스,AI/로봇,20250510,딥페이크(deepfake)
411080,샌즈랩,IT 서비스,블록체인/가상화폐,20250510,보안주(정보)
252990,샘씨엔에스,전기·전자,반도체,20250510,반도체 재료/부품
378800,샤페론,제약,코로나/백신,20250510,코로나19(진단/치료제/백신 개발 등)
378800,샤페론,제약,의료/건강,20250510,치매
378800,샤페론,제약,바이오/제약,20250510,비만치료제
378800,샤페론,제약,코로나/백신,20250510,코로나19(치료제/백신 개발 등)
294630,서남,전기·전자,우주/항공,20250510,우주항공산업(누리호/인공위성 등)
294630,서남,전기·전자,탄소/친환경,20250510,전력설비
294630,서남,전기·전자,기타 산업,20250510,초전도체
038070,서린바이오,유통,의료/건강,20250510,콜드체인(저온 유통)
038070,서린바이오,유통,바이오/제약,20250510,mRNA(메신저 리보핵산)
038070,서린바이오,유통,바이오/제약,20250510,메르스 코로나 바이러스
006730,서부T&D,일반서비스,,20250510,
079650,서산,비금속,건설/인프라,20250510,시멘트/레미콘
100660,서암기계공업,기계·장비,건축/기계,20250510,공작기계
100660,서암기계공업,기계·장비,탄소/친환경,20250510,풍력에너지
100660,서암기계공업,기계·장비,건설/인프라,20250510,철도
100660,서암기계공업,기계·장비,국제이슈,20250510,우크라이나 재건
100660,서암기계공업,기계·장비,AI/로봇,20250510,로봇(산업용/협동로봇 등)
019770,서연탑메탈,기계·장비,자동차/부품,20250510,자동차부품
019770,서연탑메탈,기계·장비,건설/인프라,20250510,건설기계
019770,서연탑메탈,기계·장비,국제이슈,20250510,우크라이나 재건
043710,서울리거,유통,,20250510,
092190,서울바이오시스,전기·전자,디스플레이,20250510,LED
046890,서울반도체,전기·전자,디스플레이,20250510,LED
046890,서울반도체,전기·전자,디스플레이,20250510,마이크로 LED
046890,서울반도체,전기·전자,자동차/부품,20250510,휴대폰부품
063170,서울옥션,유통,블록체인/가상화폐,20250510,NFT(대체불가토큰)
063170,서울옥션,유통,블록체인/가상화폐,20250510,STO(토큰증권 발행)
027040,서울전자통신,전기·전자,,20250510,
018680,서울제약,제약,바이오/제약,20250510,제약업체
018680,서울제약,제약,바이오/제약,20250510,화이자(PFIZER)
036120,서울평가정보,IT 서비스,,20250510,
093920,서원인텍,전기·전자,자동차/부품,20250510,휴대폰부품
093920,서원인텍,전기·전자,2차전지,20250510,2차전지(소재/부품)
093920,서원인텍,전기·전자,2차전지,20250510,2차전지
189860,서전기전,전기·전자,탄소/친환경,20250510,전력설비
189860,서전기전,전기·전자,환경/기후,20250510,재난/안전(지진/화재 등)
189860,서전기전,전기·전자,탄소/친환경,20250510,스마트그리드(지능형전력망)
189860,서전기전,전기·전자,원자력/에너지,20250510,원자력발전
178320,서진시스템,전기·전자,IT/통신,20250510,5G(5세대 이동통신)
178320,서진시스템,전기·전자,IT/통신,20250510,스마트폰
178320,서진시스템,전기·전자,IT/통신,20250510,통신장비
178320,서진시스템,전기·전자,자동차/부품,20250510,휴대폰부품
178320,서진시스템,전기·전자,전기차/자율주행,20250510,전기차
178320,서진시스템,전기·전자,탄소/친환경,20250510,전력저장장치(ESS)
178320,서진시스템,전기·전자,반도체,20250510,반도체 장비
122690,서진오토모티브,운송장비·부품,자동차/부품,20250510,자동차부품
140070,서플러스글로벌,유통,반도체,20250510,반도체 장비
011370,서한,건설,건설/인프라,20250510,GTX(수도권 광역급행철도)
011370,서한,건설,건설/인프라,20250510,철도
011370,서한,건설,환경/기후,20250510,폐기물처리
011370,서한,건설,건설/인프라,20250510,건설 중소형
065710,서호전기,전기·전자,,20250510,
035890,서희건설,건설,건설/인프라,20250510,건설 중소형
357550,석경에이티,화학,2차전지,20250510,2차전지(전고체)
003100,선광,운송·창고,기타 산업,20250510,종합 물류
067370,선바이오,제약,바이오/제약,20250510,바이오시밀러(복제 바이오의약품)
217620,선샤인푸드,일반서비스,,20250510,
171090,선익시스템,기계·장비,메타버스,20250510,메타버스(Metaverse)
171090,선익시스템,기계·장비,디스플레이,20250510,OLED(유기 발광 다이오드)
086710,선진뷰티사이언스,화학,소비재/유통,20250510,화장품
014620,성광벤드,금속,조선/해운,20250510,조선기자재
014620,성광벤드,금속,기타 산업,20250510,피팅(관이음쇠)/밸브
014620,성광벤드,금속,원자력/에너지,20250510,원자력발전
037350,성도이엔지,일반서비스,반도체,20250510,반도체 장비
458650,성우,전기·전자,자동차/부품,20250510,자동차부품
458650,성우,전기·전자,2차전지,20250510,2차전지(소재/부품)
458650,성우,전기·전자,2차전지,20250510,2차전지
081580,성우전자,전기·전자,금융/핀테크,20250510,핀테크(FinTech)
081580,성우전자,전기·전자,자동차/부품,20250510,카메라모듈/부품
081580,성우전자,전기·전자,IT/통신,20250510,스마트폰
081580,성우전자,전기·전자,IT/통신,20250510,전자파
081580,성우전자,전기·전자,자동차/부품,20250510,유심(USIM)
045300,성우테크론,전기·전자,반도체,20250510,PCB(FPCB 등)
045300,성우테크론,전기·전자,반도체,20250510,반도체 장비
015750,성우하이텍,운송장비·부품,자동차/부품,20250510,자동차부품
015750,성우하이텍,운송장비·부품,2차전지,20250510,2차전지(소재/부품)
015750,성우하이텍,운송장비·부품,2차전지,20250510,2차전지
365340,성일하이텍,화학,2차전지,20250510,폐배터리
365340,성일하이텍,화학,2차전지,20250510,2차전지
365340,성일하이텍,화학,기타 산업,20250510,리튬
080470,성창오토텍,운송장비·부품,전기차/자율주행,20250510,수소차(연료전지/부품/충전소 등)
080470,성창오토텍,운송장비·부품,환경/기후,20250510,황사/미세먼지
080470,성창오토텍,운송장비·부품,자동차/부품,20250510,자동차부품
080470,성창오토텍,운송장비·부품,전기차/자율주행,20250510,전기차
043260,성호전자,전기·전자,환경/기후,20250510,공기청정기
043260,성호전자,전기·전자,디스플레이,20250510,LED
043260,성호전자,전기·전자,전기차/자율주행,20250510,전기차
148150,세경하이테크,전기·전자,IT/통신,20250510,스마트폰
148150,세경하이테크,전기·전자,반도체,20250510,갤럭시 부품주
148150,세경하이테크,전기·전자,자동차/부품,20250510,휴대폰부품
148150,세경하이테크,전기·전자,디스플레이,20250510,폴더블폰
188260,세니젠,기타제조,바이오/제약,20250510,엠폭스(원숭이두창)
188260,세니젠,기타제조,바이오/제약,20250510,아프리카 돼지열병(ASF)
053060,세동,운송장비·부품,자동차/부품,20250510,자동차부품
340440,세림B&G,화학,,20250510,
017510,세명전기,금속,건설/인프라,20250510,해저터널(지하화/지하도로 등)
017510,세명전기,금속,탄소/친환경,20250510,전력설비
017510,세명전기,금속,건설/인프라,20250510,GTX(수도권 광역급행철도)
017510,세명전기,금속,건설/인프라,20250510,철도
011560,세보엠이씨,건설,,20250510,
396300,세아메카닉스,금속,자동차/부품,20250510,자동차부품
396300,세아메카닉스,금속,전기차/자율주행,20250510,전기차
396300,세아메카닉스,금속,2차전지,20250510,2차전지
100700,세운메디칼,제약,의료/건강,20250510,고령화 사회(노인복지)
